COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,frecuencia_extremos,frecuencia_reciente,ratio_reciente,tendencia,alerta_lluvias,ratio_anio_corrido,ratio_ultimos_6m,condicion_lluvia_6m,ratio_volumen_3m,condicion_lluvia_3m,sequia_categoria,freq_sequia_hist,freq_sequia_rec_3m,racha_activa_dias,tendencia_sequia,n_estaciones,distancia_km_estacion_asignada,sequia_nivel,municipio_afectado
15,BOYACÁ,15367,JENESANO,0.06818181818181818,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.1111111111111111,0.0,1.0,sin_datos,1,4.646669888227711,2,0
15,BOYACÁ,15368,JERICÓ,0.06857142857142857,0.09544424309875685,1.3918952118568706,estable,MODERADA,2.008928571428571,0.5245803357314148,DEFICIT,0.7832807399663687,DEFICIT,MODERADA,0.10344827586206896,0.2,1.0,estable,1,1.7727243055344317,2,1
15,BOYACÁ,15377,LABRANZAGRANDE,0.035878564857405704,0.10264236186861331,2.86082685515853,estable,ALTA,2.9750792278882168,3.2662259615384617,EXCESO,1.6570637472157852,EXCESO,NORMAL,0.07397959183673469,0.0,0.0,estable,1,2.921347339615643,0,1
15,BOYACÁ,15380,LA CAPILLA,0.055162659123055166,0.01658950059951172,0.4844134175057423,decreciente,BAJA,0.13708920187793427,0.0,DEFICIT,0.540501770320474,DEFICIT,NORMAL,0.0979020979020979,0.0,1.0,estable,2,3.0045162186121854,0,1
15,BOYACÁ,15401,LA VICTORIA,0.05580357142857143,0.021383932674255254,0.3929297628894403,decreciente,BAJA,0.0,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.08333333333333333,0.0,228.0,estable,2,6.736790266699836,3,0
15,BOYACÁ,15403,LA UVITA,0.007194244604316547,0.18035478319809586,25.069314864535325,estable,ALTA,30.816037735849054,42.148387096774194,EXCESO,4.261733120546007,EXCESO,MODERADA,0.1095890410958904,0.0,0.0,estable,1,13.024713135486786,2,0
15,BOYACÁ,15407,VILLA DE LEYVA,0.036211699164345405,0.03194692976092599,0.8822267526286484,decreciente,BAJA,0.0,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.08904109589041095,0.0,125.0,estable,1,2.5077005042730307,3,1
15,BOYACÁ,15425,MACANAL,0.0847457627118644,0.12407591544865866,1.4640958022941724,estable,ALTA,1.883568075117371,1.058974358974359,NORMAL,1.1731166050158648,EXCESO,NORMAL,0.08695652173913043,0.0,0.0,estable,1,2.5892183297894045,0,1
15,BOYACÁ,15442,MARIPÍ,0.05079921173636961,0.13997252747252747,2.755407469685487,estable,MODERADA,3.6202933016250496,0.6561781609195402,DEFICIT,,sin_datos,NORMAL,0.097708082026538,0.0,1.0,estable,1,10.25600249673591,0,1
15,BOYACÁ,15455,MIRAFLORES,0.030303030303030304,0.11984765014218028,3.954972454691949,creciente,ALTA,8.52112676056338,9.942307692307692,EXCESO,5.752081715407006,EXCESO,MODERADA,0.10784313725490197,0.0,0.0,estable,1,14.402247287288546,2,1
15,BOYACÁ,15464,MONGUA,0.13307984790874525,0.1572711287046451,1.1817801956949046,decreciente,CRÍTICA,0.0,0.0,DEFICIT,0.10564411479870753,DEFICIT,NORMAL,0.08403361344537816,0.0,0.0,estable,1,16.16394102989662,0,1
15,BOYACÁ,15466,MONGUÍ,0.055858310626702996,0.022527472527472527,0.4032967032967033,estable,BAJA,0.6173254835996635,1.7902439024390244,EXCESO,,sin_datos,LEVE,0.09022556390977443,0.0,4.0,insuficiente,1,7.929978768738496,1,0
15,BOYACÁ,15469,MONIQUIRÁ,0.09090909090909091,0.12779069195350887,3.8408202414915724,estable,MODERADA,3.8098591549295775,2.5046296296296298,EXCESO,1.1073769379247256,NORMAL,MODERADA,0.08241758241758242,0.18181818181818182,4.0,estable,2,2.0864809504264414,2,1
15,BOYACÁ,15476,MOTAVITA,0.08253968253968254,0.06420577151476102,1.6965140396400316,estable,BAJA,1.4991816693944353,1.887362637362637,EXCESO,,sin_datos,NORMAL,0.08837209302325581,0.0,1.0,estable,2,3.277313578383548,0,0
15,BOYACÁ,15480,MUZO,0.05580357142857143,0.021383932674255254,0.3929297628894403,decreciente,BAJA,0.0,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.08333333333333333,0.0,228.0,estable,2,8.09345543653209,3,1
15,BOYACÁ,15491,NOBSA,0.07017543859649122,0.07123094005523284,1.503155478601452,estable,MODERADA,1.8823883471770797,1.893819855358317,EXCESO,1.0650805224831232,NORMAL,MODERADA,0.09375,0.16666666666666666,4.0,estable,2,3.5710701548297177,2,0
15,BOYACÁ,15494,NUEVO COLÓN,0.06818181818181818,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.1111111111111111,0.0,1.0,sin_datos,1,11.051880455030549,2,0
15,BOYACÁ,15500,OICATÁ,0.06575342465753424,0.06212957958375573,1.485192807192637,estable,BAJA,0.5611446456516879,0.3064713064713065,DEFICIT,0.11882216669281323,DEFICIT,NORMAL,0.09375,0.0,4.0,estable,2,9.526525888162706,0,0
15,BOYACÁ,15507,OTANCHE,0.06876790830945559,0.06359514768072586,0.9247794391905552,estable,BAJA,0.6827073552425664,0.7457264957264956,DEFICIT,0.6890609830183215,DEFICIT,SEVERA,0.08333333333333333,0.1875,14.0,estable,1,10.276084246828132,4,1
15,BOYACÁ,15511,PACHAVITA,0.05844155844155844,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.10204081632653061,0.0,12.0,sin_datos,1,4.299348632959957,3,1
15,BOYACÁ,15514,PÁEZ,0.09615384615384616,0.005116959064327485,0.05321637426900584,decreciente,BAJA,0.0,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.06666666666666667,0.0,416.0,insuficiente,1,5.395083820952188,3,1
15,BOYACÁ,15516,PAIPA,0.04747550866616428,0.0879393289260462,1.852309356902592,estable,MODERADA,1.9777926820180338,1.08017908017908,NORMAL,0.6842918171718558,DEFICIT,NORMAL,0.09926470588235294,0.0,4.0,estable,1,2.9668314179978528,0,1
15,BOYACÁ,15518,PAJARITO,0.08333333333333333,0.11604246892708431,1.3925096271250117,estable,ALTA,0.46153846153846156,0.46153846153846156,DEFICIT,2.0857379919084367,EXCESO,ALTA,0.11627906976744186,0.0,0.0,estable,1,3.5353668046159727,3,1
15,BOYACÁ,15522,PANQUEBA,0.055776892430278883,0.12011704651456204,2.1535270482253623,decreciente,MODERADA,1.2625754527162978,0.4597069597069597,DEFICIT,0.522135228490012,DEFICIT,MODERADA,0.10047846889952153,0.09090909090909091,7.0,estable,1,3.9924942427813157,2,1
15,BOYACÁ,15531,PAUNA,0.0,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.07142857142857142,0.0,7.0,sin_datos,1,6.066407058008276,2,1
15,BOYACÁ,15533,PAYA,0.004032258064516129,0.1572711287046451,39.00323991875199,decreciente,MODERADA,0.0,0.0,DEFICIT,0.10564411479870753,DEFICIT,NORMAL,0.08403361344537816,0.0,0.0,estable,1,17.171916049778083,0,1
15,BOYACÁ,15537,PAZ DE RÍO,0.10955056179775281,0.1002001673317958,3.802332665590778,estable,ALTA,4.086639676113361,2.1998474446987033,EXCESO,2.6021264004244635,EXCESO,MODERADA,0.10119047619047619,0.0,5.0,decreciente,2,7.5930188542239225,2,0
15,BOYACÁ,15542,PESCA,0.026223776223776224,0.2112825127293818,8.05690648541376,estable,MODERADA,10.895238095238094,10.567068273092369,EXCESO,,sin_datos,NORMAL,0.08536585365853659,0.0,0.0,estable,1,2.7205712463515836,0,1
15,BOYACÁ,15550,PISBA,0.004032258064516129,0.1572711287046451,39.00323991875199,decreciente,MODERADA,0.0,0.0,DEFICIT,0.10564411479870753,DEFICIT,NORMAL,0.08403361344537816,0.0,0.0,estable,1,7.453632555944135,0,1
15,BOYACÁ,15572,PUERTO BOYACÁ,0.05555555555555555,0.0369047619047619,0.6642857142857143,estable,BAJA,,,sin_datos,,sin_datos,ALTA,0.13333333333333333,0.0,0.0,insuficiente,1,12.89788606007882,3,1
15,BOYACÁ,15580,QUÍPAMA,0.06876790830945559,0.06359514768072586,0.9247794391905552,estable,BAJA,0.6827073552425664,0.7457264957264956,DEFICIT,0.6890609830183215,DEFICIT,SEVERA,0.08333333333333333,0.1875,14.0,estable,1,11.82275572945536,4,1
15,BOYACÁ,15599,RAMIRIQUÍ,0.04292929292929293,0.10533486255452461,2.4536826806818675,estable,ALTA,3.6642432253800394,3.272727272727273,EXCESO,1.4510466307067507,EXCESO,NORMAL,0.0914826498422713,0.0,0.0,estable,1,11.96954665324791,0,1
15,BOYACÁ,15600,RÁQUIRA,0.05221518987341772,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09375,0.0,1.0,sin_datos,1,4.592400852367677,0,1
15,BOYACÁ,15621,RONDÓN,0.05625790139064475,0.02594372363163083,0.7134523998698479,estable,BAJA,0.5164319248826291,0.3525641025641026,DEFICIT,0.8547502094594611,NORMAL,NORMAL,0.08123249299719888,0.0,0.0,decreciente,2,9.851598469798528,0,0
15,BOYACÁ,15632,SABOYÁ,0.051989730423620026,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.10365853658536585,0.0,8.0,sin_datos,1,0.7943862227890607,2,0
15,BOYACÁ,15638,SÁCHICA,0.036211699164345405,0.03194692976092599,0.8822267526286484,decreciente,BAJA,0.0,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.08904109589041095,0.0,125.0,estable,1,8.21421745287777,3,0
15,BOYACÁ,15646,SAMACÁ,0.04838709677419355,0.06170169988338661,1.2751684642566568,estable,MODERADA,1.5524256651017214,0.9273504273504274,NORMAL,0.8932845315664237,NORMAL,NORMAL,0.0970873786407767,0.0625,0.0,estable,1,4.689737150628709,0,1
15,BOYACÁ,15660,SAN EDUARDO,0.05625790139064475,0.02594372363163083,0.7134523998698479,estable,BAJA,0.5164319248826291,0.3525641025641026,DEFICIT,0.8547502094594611,NORMAL,NORMAL,0.08123249299719888,0.0,0.0,decreciente,2,14.963412671283695,0,1
15,BOYACÁ,15664,SAN JOSÉ DE PARE,0.0,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.08115942028985507,0.0,5.0,sin_datos,1,12.741988377580155,2,1
15,BOYACÁ,15667,SAN LUIS DE GACENO,0.05555555555555555,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.125,0.0,15.0,sin_datos,1,11.111482048417013,3,1
15,BOYACÁ,15673,SAN MATEO,0.05375,0.12011704651456204,2.2347357491081308,decreciente,MODERADA,1.3101867016049789,0.4770423375074538,DEFICIT,0.522135228490012,DEFICIT,MODERADA,0.10047846889952153,0.09090909090909091,7.0,estable,1,8.290216571171324,2,1
15,BOYACÁ,15676,SAN MIGUEL DE SEMA,0.05435651478816946,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09420289855072464,0.0,2.0,sin_datos,1,9.52735036884803,0,1
15,BOYACÁ,15681,SAN PABLO DE BORBUR,0.05079921173636961,0.13997252747252747,2.755407469685487,estable,MODERADA,3.6202933016250496,0.6561781609195402,DEFICIT,,sin_datos,NORMAL,0.097708082026538,0.0,1.0,estable,1,5.800814896576863,0,1
15,BOYACÁ,15686,SANTANA,0.06040268456375839,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.10344827586206896,0.0,29.0,sin_datos,1,5.700730592895039,3,1
15,BOYACÁ,15690,SANTA MARÍA,0.052564102564102565,0.05176774423556562,1.0131687086103558,estable,BAJA,1.010731052984574,0.6272893772893773,DEFICIT,1.1035220823933778,NORMAL,NORMAL,0.08759124087591241,0.0,0.0,estable,2,2.0438725710129186,0,1
15,BOYACÁ,15693,SANTA ROSA DE VITERBO,0.2222222222222222,,,sin_datos,ALTA,,,sin_datos,,sin_datos,MODERADA,0.5,0.0,0.0,sin_datos,1,9.126497578863896,2,0
15,BOYACÁ,15696,SANTA SOFÍA,0.07391304347826087,0.09333889543238079,1.9502916571923776,estable,MODERADA,2.0600444773906594,1.4733468286099864,EXCESO,0.8407603672973987,DEFICIT,MODERADA,0.09950248756218906,0.1111111111111111,4.0,estable,2,9.040758886804019,2,1
15,BOYACÁ,15720,SATIVANORTE,0.06432748538011696,0.05624703438941481,0.8743857164172666,estable,BAJA,1.250783699059561,0.5181818181818182,DEFICIT,,sin_datos,NORMAL,0.0945945945945946,0.0,2.0,estable,1,11.900654178304334,0,1
15,BOYACÁ,15723,SATIVASUR,0.10955056179775281,0.1002001673317958,3.802332665590778,estable,ALTA,4.086639676113361,2.1998474446987033,EXCESO,2.6021264004244635,EXCESO,MODERADA,0.10119047619047619,0.0,5.0,decreciente,2,11.270153358358726,2,0
15,BOYACÁ,15740,SIACHOQUE,0.05714285714285714,0.06365758777321812,1.1140077860313171,estable,ALTA,0.5526315789473685,1.381578947368421,EXCESO,2.8497202238209427,EXCESO,MODERADA,0.11428571428571428,0.0,4.0,estable,1,3.4144713472622006,2,0
15,BOYACÁ,15753,SOATÁ,0.06432748538011696,0.05624703438941481,0.8743857164172666,estable,BAJA,1.250783699059561,0.5181818181818182,DEFICIT,,sin_datos,NORMAL,0.0945945945945946,0.0,2.0,estable,1,10.017680759119697,0,1
15,BOYACÁ,15755,SOCOTÁ,0.0975609756097561,0.08411296361995206,0.8621578771045086,estable,BAJA,0.5150753768844221,0.6788079470198676,DEFICIT,1.08235360433481,NORMAL,MODERADA,0.1111111111111111,0.0,0.0,estable,1,11.659869933787302,2,1
15,BOYACÁ,15757,SOCHA,0.10955056179775281,0.1002001673317958,3.802332665590778,estable,ALTA,4.086639676113361,2.1998474446987033,EXCESO,2.6021264004244635,EXCESO,MODERADA,0.10119047619047619,0.0,5.0,decreciente,2,3.9422924219264424,2,0
15,BOYACÁ,15759,SOGAMOSO,0.04296875,0.0639492185489924,1.488272722594732,estable,MODERADA,1.0824524312896406,0.0,DEFICIT,,sin_datos,ALTA,0.08333333333333333,0.0,16.0,estable,1,3.6038554859049476,3,0
15,BOYACÁ,15761,SOMONDOCO,0.05275779376498801,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.09375,0.0,7.0,sin_datos,1,4.099237171143138,2,1
15,BOYACÁ,15762,SORA,0.08253968253968254,0.06420577151476102,1.6965140396400316,estable,BAJA,1.4991816693944353,1.887362637362637,EXCESO,,sin_datos,NORMAL,0.08837209302325581,0.0,1.0,estable,2,8.697405526362381,0,0
15,BOYACÁ,15763,SOTAQUIRÁ,0.059496567505720827,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.1111111111111111,0.0,0.0,sin_datos,1,1.7570887354385183,2,0
15,BOYACÁ,15764,SORACÁ,0.05613577023498695,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.1111111111111111,0.0,3.0,sin_datos,1,7.126254433190642,2,0
15,BOYACÁ,15774,SUSACÓN,0.06432748538011696,0.05624703438941481,0.8743857164172666,estable,BAJA,1.250783699059561,0.5181818181818182,DEFICIT,,sin_datos,NORMAL,0.0945945945945946,0.0,2.0,estable,1,3.262882245892094,0,1
15,BOYACÁ,15776,SUTAMARCHÁN,0.05896805896805897,0.03194692976092599,0.5417666838623698,decreciente,BAJA,0.0,0.0,DEFICIT,0.0,DEFICIT,ALTA,0.08904109589041095,0.0,125.0,estable,1,9.255789820497307,3,0
15,BOYACÁ,15778,SUTATENZA,0.05275779376498801,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.09375,0.0,7.0,sin_datos,1,7.565799946278043,2,1
15,BOYACÁ,15790,TASCO,0.06779661016949153,0.0699853222919036,1.0322835038055782,estable,ALTA,1.0535714285714286,0.6366906474820144,DEFICIT,1.2364386408937365,EXCESO,MODERADA,0.10227272727272728,0.0,1.0,estable,1,7.037396483359228,2,0
15,BOYACÁ,15798,TENZA,0.055162659123055166,0.01658950059951172,0.4844134175057423,decreciente,BAJA,0.13708920187793427,0.0,DEFICIT,0.540501770320474,DEFICIT,NORMAL,0.0979020979020979,0.0,1.0,estable,2,3.3140001389546008,0,1
15,BOYACÁ,15804,TIBANÁ,0.04292929292929293,0.10533486255452461,2.4536826806818675,estable,ALTA,3.6642432253800394,3.272727272727273,EXCESO,1.4510466307067507,EXCESO,NORMAL,0.0914826498422713,0.0,0.0,estable,1,10.225059917055919,0,1
15,BOYACÁ,15806,TIBASOSA,0.06182795698924731,0.06121304255664495,0.9900544274379096,estable,BAJA,0.9112063686466626,0.5183946488294314,DEFICIT,0.9368217894428443,NORMAL,NORMAL,0.09523809523809523,0.09090909090909091,4.0,estable,1,6.310460448662112,0,0
15,BOYACÁ,15808,TINJACÁ,0.05221518987341772,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09375,0.0,1.0,sin_datos,1,6.024546688470014,0,0
15,BOYACÁ,15810,TIPACOQUE,0.054858934169279,0.1282051282051282,2.3369963369963367,estable,MODERADA,1.792974238875878,1.519047619047619,EXCESO,0.4108309990662931,DEFICIT,LEVE,0.09090909090909091,0.0,5.0,estable,1,6.53096047340558,1,1
15,BOYACÁ,15814,TOCA,0.15,0.15653732273648122,1.0435821515765416,insuficiente,ALTA,,,sin_datos,,sin_datos,MODERADA,0.10236220472440945,0.0,1.0,insuficiente,1,10.15931870116576,2,1
15,BOYACÁ,15816,TOGÜÍ,0.09090909090909091,0.12779069195350887,3.8408202414915724,estable,MODERADA,3.8098591549295775,2.5046296296296298,EXCESO,1.1073769379247256,NORMAL,MODERADA,0.08241758241758242,0.18181818181818182,4.0,estable,2,10.191580542893929,2,1
15,BOYACÁ,15820,TÓPAGA,0.0,0.022527472527472527,,estable,BAJA,,,sin_datos,,sin_datos,LEVE,0.09022556390977443,0.0,4.0,insuficiente,1,4.710053917100241,1,0
15,BOYACÁ,15822,TOTA,0.03640256959314775,0.12006534470099653,3.2982656456097286,creciente,ALTA,5.803645401822701,5.811085972850679,EXCESO,1.3318490993636873,EXCESO,NORMAL,0.09917355371900827,0.0,0.0,estable,1,5.844729603817594,0,1
15,BOYACÁ,15832,TUNUNGUÁ,0.0,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.07142857142857142,0.0,7.0,sin_datos,1,7.235698260302358,2,1
15,BOYACÁ,15835,TURMEQUÉ,0.046343371138052404,0.23400389932647997,5.049349962681935,decreciente,MODERADA,3.7636149543715045,3.7203550123672344,EXCESO,,sin_datos,NORMAL,0.08,0.0,2.0,estable,1,7.9031322959548875,0,0
15,BOYACÁ,15837,TUTA,0.06575342465753424,0.06212957958375573,1.485192807192637,estable,BAJA,0.5611446456516879,0.3064713064713065,DEFICIT,0.11882216669281323,DEFICIT,NORMAL,0.09375,0.0,4.0,estable,2,6.405831126786575,0,0
15,BOYACÁ,15839,TUTAZÁ,0.054274084124830396,0.05624703438941481,1.0363516086249678,estable,BAJA,1.482471264367816,0.6141666666666666,DEFICIT,,sin_datos,NORMAL,0.0945945945945946,0.0,2.0,estable,1,12.369536667743036,0,0
15,BOYACÁ,15842,ÚMBITA,0.046343371138052404,0.23400389932647997,5.049349962681935,decreciente,MODERADA,3.7636149543715045,3.7203550123672344,EXCESO,,sin_datos,NORMAL,0.08,0.0,2.0,estable,1,7.149682572390979,0,1
15,BOYACÁ,15861,VENTAQUEMADA,0.053035143769968054,0.02156976834396189,0.40670707781084764,estable,BAJA,0.6501869547154133,0.0,DEFICIT,,sin_datos,LEVE,0.07961783439490445,0.0,4.0,estable,1,4.738541576782229,1,0
15,BOYACÁ,15879,VIRACACHÁ,0.04059539918809202,0.15653732273648122,3.8560360500753204,insuficiente,MODERADA,,,sin_datos,,sin_datos,MODERADA,0.10236220472440945,0.0,1.0,insuficiente,1,7.442053783474717,2,0
15,BOYACÁ,15897,ZETAQUIRA,0.05625790139064475,0.02594372363163083,0.7134523998698479,estable,BAJA,0.5164319248826291,0.3525641025641026,DEFICIT,0.8547502094594611,NORMAL,NORMAL,0.08123249299719888,0.0,0.0,decreciente,2,1.0609620630268604,0,1
17,CALDAS,17001,MANIZALES,0.055495103373231776,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09375,0.0,4.0,sin_datos,1,0.20158899310861403,0,1
17,CALDAS,17013,AGUADAS,0.05317769130998703,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.08653846153846154,0.0,1.0,sin_datos,1,13.732396666184652,0,1
17,CALDAS,17042,ANSERMA,0.05174927113702624,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.076,0.0,7.0,sin_datos,1,4.535638816901884,2,1
17,CALDAS,17050,ARANZAZU,0.2,,,sin_datos,ALTA,,,sin_datos,,sin_datos,NORMAL,0.07792207792207792,0.0,0.0,sin_datos,1,18.7846270242057,0,0
17,CALDAS,17088,BELALCÁZAR,0.05423476968796434,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09266409266409266,0.0,0.0,sin_datos,1,3.0992551161448563,0,1
17,CALDAS,17174,CHINCHINÁ,0.05304010349288486,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.07166123778501629,0.0,7.0,sin_datos,1,0.8550660193598131,2,1
17,CALDAS,17272,FILADELFIA,0.07377049180327869,0.03787878787878787,0.674931129476584,estable,BAJA,0.0,0.0,DEFICIT,,sin_datos,ALTA,0.09836065573770492,0.0,28.0,creciente,2,8.473553729591963,3,1
17,CALDAS,17380,LA DORADA,0.05364186168814094,0.020223978919631094,1.1392841458058849,estable,ALTA,1.49822695035461,1.9160997732426306,EXCESO,2.7113187209202456,EXCESO,LEVE,0.0996309963099631,0.0,2.0,estable,2,9.247342045707724,1,1
17,CALDAS,17388,LA MERCED,0.2,,,sin_datos,ALTA,,,sin_datos,,sin_datos,NORMAL,0.07792207792207792,0.0,0.0,sin_datos,1,7.806470806488212,0,1
17,CALDAS,17433,MANZANARES,0.0782122905027933,0.04297906841454493,1.0054032075545332,decreciente,BAJA,0.0,0.0,DEFICIT,0.04058141658740525,DEFICIT,SEVERA,0.09090909090909091,1.0,49.0,creciente,2,3.705976594773303,4,1
17,CALDAS,17442,MARMATO,0.05371900826446281,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.0830188679245283,0.0,5.0,sin_datos,2,5.832507590055646,2,1
17,CALDAS,17444,MARQUETALIA,0.05515587529976019,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09090909090909091,0.0,2.0,sin_datos,1,5.0812166414489335,0,1
17,CALDAS,17446,MARULANDA,0.058419243986254296,0.0,0.0,estable,BAJA,0.0,0.0,DEFICIT,,sin_datos,ALTA,0.10344827586206896,0.0,61.0,insuficiente,1,11.213881217850762,3,0
17,CALDAS,17486,NEIRA,0.055495103373231776,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.09375,0.0,4.0,sin_datos,1,10.85255647463137,0,1
17,CALDAS,17495,NORCASIA,0.05747126436781609,0.01843401607466943,0.3207518796992481,estable,BAJA,0.7212435233160622,0.25588235294117645,DEFICIT,0.5419282549688431,DEFICIT,MODERADA,0.09278350515463918,0.2,0.0,estable,1,17.596890198941693,2,1
17,CALDAS,17513,PÁCORA,0.05192761605035405,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.07792207792207792,0.0,0.0,sin_datos,1,7.630548997365342,0,1
17,CALDAS,17524,PALESTINA,0.05219454329774614,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.10429447852760736,0.0,11.0,sin_datos,1,3.4390300135398078,3,1
17,CALDAS,17541,PENSILVANIA,0.06467661691542288,0.08299367601217997,1.4855868006180215,estable,ALTA,2.2690140845070426,2.2948717948717947,EXCESO,2.228024461783227,EXCESO,MODERADA,0.09352517985611511,0.2222222222222222,0.0,estable,2,4.246088490097751,2,1
17,CALDAS,17614,RIOSUCIO,0.05916030534351145,0.0,0.0,insuficiente,BAJA,0.0,0.0,DEFICIT,0.4637381994330223,DEFICIT,MODERADA,0.10975609756097561,0.0,0.0,insuficiente,1,10.115966818471959,2,1
17,CALDAS,17616,RISARALDA,0.05219454329774614,,,sin_datos,BAJA,,,sin_datos,,sin_datos,ALTA,0.10429447852760736,0.0,11.0,sin_datos,1,6.101489414324711,3,1
17,CALDAS,17653,SALAMINA,0.058007566204287514,0.11428571428571428,6.857142857142857,estable,MODERADA,3.1578947368421053,3.1578947368421053,EXCESO,1.1375514752044948,NORMAL,NORMAL,0.08823529411764706,0.0,0.0,estable,2,10.42759536162898,0,1
17,CALDAS,17662,SAMANÁ,0.05218525766470972,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.08433734939759036,0.0,1.0,sin_datos,1,16.919706054899663,0,1
17,CALDAS,17665,SAN JOSÉ,0.056666666666666664,,,sin_datos,BAJA,,,sin_datos,,sin_datos,NORMAL,0.0989010989010989,0.0,0.0,sin_datos,1,2.4110015063785,0,0
17,CALDAS,17777,SUPÍA,0.05371900826446281,,,sin_datos,BAJA,,,sin_datos,,sin_datos,MODERADA,0.0830188679245283,0.0,5.0,sin_datos,2,0.8730876789244703,2,1
17,CALDAS,17867,VICTORIA,0.05823293172690763,0.05820348782899765,0.999494377201408,estable,BAJA,0.725594949004371,0.9907161803713528,NORMAL,0.32537128012679983,DEFICIT,SEVERA,0.09523809523809523,0.5,62.0,creciente,1,18.3767758616839,4,1
17,CALDAS,17873,VILLAMARÍA,0.05672609400324149,0.04003267973856209,3.5428921568627447,estable,BAJA,14.16,0.0,DEFICIT,,sin_datos,ALTA,0.09,0.0,14.0,insuficiente,2,4.681378888171219,3,1
17,CALDAS,17877,VITERBO,0.05714285714285714,0.08746814663715795,1.7712299694024485,estable,ALTA,2.471830985915493,2.076923076923077,EXCESO,1.5476089073346633,EXCESO,MODERADA,0.07692307692307693,0.16666666666666666,0.0,estable,2,6.999944174444703,2,1
18,CAQUETÁ,18001,FLORENCIA,0.066,0.14992962219852973,2.2716609424019656,creciente,ALTA,5.335040546308151,5.633255633255633,EXCESO,17.521497239234883,EXCESO,NORMAL,0.07407407407407407,0.0,0.0,estable,2,9.82384588647992,0,1
18,CAQUETÁ,18029,ALBANIA,0.06876790830945559,0.05884802698532931,0.8557483924116637,estable,BAJA,0.4778951486697966,0.5592948717948718,DEFICIT,0.9031244271030694,NORMAL,NORMAL,0.0891089108910891,0.0,1.0,estable,1,11.77958616814491,0,0
18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,0.056818181818181816,0.39666666666666667,6.981333333333334,estable,MODERADA,13.53846153846154,13.53846153846154,EXCESO,,sin_datos,ALTA,0.11904761904761904,0.0,1.0,insuficiente,2,20.985752685132102,3,0
18,CAQUETÁ,18205,CURILLO,0.06876790830945559,0.05884802698532931,0.8557483924116637,estable,BAJA,0.4778951486697966,0.5592948717948718,DEFICIT,0.9031244271030694,NORMAL,NORMAL,0.0891089108910891,0.0,1.0,estable,1,27.791437024692886,0,0
18,CAQUETÁ,18247,EL DONCELLO,0.06265664160401002,0.03306451612903226,0.5951612903225807,estable,BAJA,0.0,0.0,DEFICIT,,sin_datos,LEVE,0.1,0.0,3.0,insuficiente,2,14.337908363735112,1,0
18,CAQUETÁ,18256,EL PAUJÍL,0.06265664160401002,0.03306451612903226,0.5951612903225807,estable,BAJA,0.0,0.0,DEFICIT,,sin_datos,LEVE,0.1,0.0,3.0,insuficiente,2,18.623071956171643,1,0
18,CAQUETÁ,18410,LA MONTAÑITA,0.14285714285714285,,,sin_datos,ALTA,,,sin_datos,,sin_datos,MODERADA,0.07614213197969544,0.0,3.0,sin_datos,1,32.145158810875074,2,1
18,CAQUETÁ,18460,MILÁN,0.14285714285714285,,,sin_datos,ALTA,,,sin_datos,,sin_datos,MODERADA,0.07614213197969544,0.0,3.0,sin_datos,1,47.52358334619161,2,1
