COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,precip_acum_mm,precip_max_10min,n_estaciones,alerta_compuesta,frecuencia_extremos,frecuencia_reciente,ratio_reciente,tendencia,sequia_categoria,alerta,fecha,municipio_afectado
15822,TOTA,BOYACÁ,5.501297215,-72.99633297,1.8,0.3,2,ALTA,0.0862745098039215,0.1198440144160136,3.292185572486962,estable,NORMAL,2,2026-09-17,1
15837,TUTA,BOYACÁ,5.678126998,-73.17343053,0.0,0.0,2,MODERADA,0.0657534246575342,0.0595408471010992,1.4233097735596103,decreciente,SEVERA,1,2026-09-17,0
15839,TUTAZÁ,BOYACÁ,6.078051903,-72.85707832,,,2,MODERADA,0.0685714285714285,0.0960237341544383,1.4003461230855598,estable,NORMAL,1,2026-09-17,0
15861,VENTAQUEMADA,BOYACÁ,5.383385481,-73.52097942,,,2,BAJA,0.053035143769968,0.0215697683439618,0.9382849229623422,estable,LEVE,0,2026-09-17,0
15897,ZETAQUIRA,BOYACÁ,5.285635983,-73.16763091,0.30000000000000004,0.1,2,BAJA,0.0562579013906447,0.0259437236316308,0.7134523998698479,estable,NORMAL,0,2026-09-17,1
17001,MANIZALES,CALDAS,5.08343301,-75.50727881,0.0,0.0,6,ALTA,0.0911528150134048,0.1194294046227706,16.003540219451267,estable,NORMAL,2,2026-09-17,1
17013,AGUADAS,CALDAS,5.616204006,-75.4554471,,,1,BAJA,0.053177691309987,0.0,,sin_datos,NORMAL,0,2026-09-17,1
17042,ANSERMA,CALDAS,5.20029922,-75.75289078,,,2,BAJA,0.0517492711370262,0.0,,sin_datos,MODERADA,0,2026-09-17,1
17088,BELALCÁZAR,CALDAS,4.99467728,-75.81225989,0.0,0.0,5,ALTA,0.0571428571428571,0.0904297479443475,1.8312023958730368,sin_datos,NORMAL,2,2026-09-17,1
17174,CHINCHINÁ,CALDAS,4.974340569,-75.65954686,,,8,BAJA,0.0553449583017437,0.0,,sin_datos,MODERADA,0,2026-09-17,1
17380,LA DORADA,CALDAS,5.410515691,-74.72114262,0.0,0.0,5,ALTA,0.1428571428571428,0.1300642888970059,2.9419976651594504,estable,SEVERA,2,2026-09-17,1
17433,MANZANARES,CALDAS,5.23295391,-75.15263447,0.0,0.0,3,BAJA,0.0782122905027933,0.0429790684145449,1.0054032075545332,decreciente,ALTA,0,2026-09-17,1
17444,MARQUETALIA,CALDAS,5.309142491,-75.04117892,,,2,BAJA,0.0551558752997601,0.0,,sin_datos,NORMAL,0,2026-09-17,1
17446,MARULANDA,CALDAS,5.235585244,-75.28316648,,,1,BAJA,0.0584192439862542,0.0,0.0,estable,ALTA,0,2026-09-17,0
17513,PÁCORA,CALDAS,5.500035035,-75.48245057,,,2,ALTA,0.2,0.0,,sin_datos,NORMAL,2,2026-09-17,1
17524,PALESTINA,CALDAS,5.050342543,-75.66176266,,,1,BAJA,0.0521945432977461,0.0,,sin_datos,ALTA,0,2026-09-17,1
17541,PENSILVANIA,CALDAS,5.407187836,-75.16683996,0.0,0.0,2,ALTA,0.0646766169154228,0.0882863728010404,1.5803260731386235,estable,MODERADA,2,2026-09-17,1
17653,SALAMINA,CALDAS,5.370332425,-75.40962177,0.0,0.0,2,MODERADA,0.0580075662042875,0.0952380952380952,5.714285714285714,estable,NORMAL,1,2026-09-17,1
17665,SAN JOSÉ,CALDAS,5.083424513,-75.8101789,,,1,BAJA,0.0566666666666666,0.0,,sin_datos,NORMAL,0,2026-09-17,0
17777,SUPÍA,CALDAS,5.45295802,-75.64035705,,,2,BAJA,0.0537190082644628,0.0,,sin_datos,MODERADA,0,2026-09-17,1
17873,VILLAMARÍA,CALDAS,4.940211591,-75.43544014,0.0,0.0,16,CRÍTICA,0.2486486486486486,0.5308757908757908,10.743914815343388,estable,NORMAL,3,2026-09-17,1
18001,FLORENCIA,CAQUETÁ,1.749138704,-75.55823906,0.0,0.0,8,ALTA,0.0684931506849315,0.2026473526473526,6.011871461871462,creciente,MODERADA,2,2026-09-17,1
18029,ALBANIA,CAQUETÁ,1.22786549,-75.88232651,0.4,0.2,2,ALTA,0.0687679083094555,0.0780285475511845,1.1346651289734753,estable,MODERADA,2,2026-09-17,0
18247,EL DONCELLO,CAQUETÁ,1.713734697,-75.26878109,,,4,ALTA,0.1428571428571428,0.0330645161290322,0.5951612903225807,sin_datos,MODERADA,2,2026-09-17,0
18460,MILÁN,CAQUETÁ,1.146692554,-75.38664764,21.3,13.3,5,CRÍTICA,0.25,0.0817685246447204,8.912769186274524,estable,NORMAL,3,2026-09-17,1
18479,MORELIA,CAQUETÁ,1.38299611,-75.67381123,,,5,MODERADA,0.0568181818181818,0.4958333333333333,8.726666666666667,estable,MODERADA,1,2026-09-17,1
18592,PUERTO RICO,CAQUETÁ,2.018940891,-75.07308627,,,2,ALTA,0.3529411764705882,0.3287807430664573,10.556210286312329,estable,MODERADA,2,2026-09-17,0
19001,POPAYÁN,CAUCA,2.471704362,-76.59194419,,,6,MODERADA,0.0590062111801242,0.0909282822440717,2.4550636205899368,creciente,ALTA,1,2026-09-17,1
19050,ARGELIA,CAUCA,2.329337283,-77.26314906,,,2,MODERADA,0.08,0.0870054114835898,1.612159095137106,insuficiente,MODERADA,1,2026-09-17,1
19075,BALBOA,CAUCA,2.084732945,-77.2088133,0.0,0.0,7,MODERADA,0.0961538461538461,0.0912745530777538,2.5130926947408234,estable,MODERADA,1,2026-09-17,1
19130,CAJIBÍO,CAUCA,2.643209848,-76.70138914,,,1,BAJA,0.0555555555555555,0.0,,sin_datos,ALTA,0,2026-09-17,1
19212,CORINTO,CAUCA,3.136753606,-76.20964569,,,1,MODERADA,0.0402684563758389,0.0774061118027634,1.922251776435291,estable,LEVE,1,2026-09-17,0
19256,EL TAMBO,CAUCA,2.534488312,-77.00511207,,,2,BAJA,0.0668896321070234,0.0,,sin_datos,NORMAL,0,2026-09-17,1
19355,INZÁ,CAUCA,2.499058783,-76.13762531,,,2,BAJA,0.0714285714285714,0.0,,sin_datos,ALTA,0,2026-09-17,1
19392,LA SIERRA,CAUCA,2.187473572,-76.78228032,,,2,CRÍTICA,0.108991825613079,0.1364800670875562,4.213271748477139,decreciente,SEVERA,3,2026-09-17,1
19397,LA VEGA,CAUCA,2.053933426,-76.7588062,,,1,BAJA,0.0513176144244105,0.0,,sin_datos,NORMAL,0,2026-09-17,1
19455,MIRANDA,CAUCA,3.228235212,-76.21670827,,,1,BAJA,0.0773333333333333,0.0774061118027634,1.0009411008978024,estable,LEVE,0,2026-09-17,0
19517,PÁEZ,CAUCA,2.733887702,-75.99368264,,,1,BAJA,0.0610932475884244,0.0,,sin_datos,NORMAL,0,2026-09-17,1
19532,PATÍA,CAUCA,2.157983906,-77.0465762,,,2,MODERADA,0.0395061728395061,0.0956547619047619,3.646837797619048,estable,ALTA,1,2026-09-17,1
19533,PIAMONTE,CAUCA,1.054128816,-76.4443271,1.8,0.8,2,ALTA,0.0717131474103585,0.1863321225715113,4.085997259246714,creciente,NORMAL,2,2026-09-17,0
19548,PIENDAMÓ - TUNÍA,CAUCA,2.702420026,-76.53770455,,,2,BAJA,0.054559043348281,0.0,,sin_datos,MODERADA,0,2026-09-17,0
19585,PURACÉ,CAUCA,2.262153618,-76.44826938,,,6,CRÍTICA,0.1136363636363636,0.1632129774986917,3.204909376337948,creciente,ALTA,3,2026-09-17,0
19622,ROSAS,CAUCA,2.260421954,-76.74582033,,,1,BAJA,0.0464684014869888,0.0,,sin_datos,ALTA,0,2026-09-17,1
19693,SAN SEBASTIÁN,CAUCA,1.856261815,-76.71652424,,,2,MODERADA,0.0967741935483871,0.1244658119658119,1.2861467236467237,estable,NORMAL,1,2026-09-17,1
19701,SANTA ROSA,CAUCA,1.52002179,-76.53876281,,,2,BAJA,0.0567612687813021,0.0296324365289882,0.7852595680181887,estable,LEVE,0,2026-09-17,0
19807,TIMBÍO,CAUCA,2.369625312,-76.71051932,,,2,BAJA,0.0681818181818181,0.0,,sin_datos,ALTA,0,2026-09-17,1
19821,TORIBÍO,CAUCA,2.975771999,-76.20331566,,,1,BAJA,0.0555555555555555,0.0,,sin_datos,NORMAL,0,2026-09-17,0
19824,TOTORÓ,CAUCA,2.475213085,-76.39675937,0.0,0.0,2,BAJA,0.0643693107932379,0.0,0.0,estable,ALTA,0,2026-09-17,0
20013,AGUSTÍN CODAZZI,CESAR,9.949215908,-73.22358244,25.5,6.8,4,ALTA,0.0848375451263537,0.2688762823025328,9.948422445193716,estable,LEVE,2,2026-09-17,1
20060,BOSCONIA,CESAR,9.946391309,-73.86628815,,,3,MODERADA,0.0640854472630173,0.0604163427592969,2.6583190814090645,estable,MODERADA,1,2026-09-17,1
20175,CHIMICHAGUA,CESAR,9.27797765,-73.84697903,,,1,BAJA,0.0769230769230769,0.0,,sin_datos,MODERADA,0,2026-09-17,1
20178,CHIRIGUANÁ,CESAR,9.426648354,-73.54797894,,,1,BAJA,0.0471414242728184,0.0,,sin_datos,MODERADA,0,2026-09-17,1
20228,CURUMANÍ,CESAR,9.238771332,-73.48810861,0.0,0.0,2,MODERADA,0.0579150579150579,0.1019042295315449,1.970148437609868,estable,MODERADA,1,2026-09-17,1
20295,GAMARRA,CESAR,8.337726622,-73.70649199,0.0,0.0,2,ALTA,0.0513775130305286,0.0897245086890395,2.4375158193855757,creciente,NORMAL,2,2026-09-17,1
20310,GONZÁLEZ,CESAR,8.405516522,-73.37537309,,,2,BAJA,0.0532761788120024,0.0,,sin_datos,NORMAL,0,2026-09-17,0
20443,MANAURE BALCÓN DEL CESAR,CESAR,10.38027852,-73.00706275,,,1,BAJA,0.0512820512820512,0.0,,sin_datos,MODERADA,0,2026-09-17,0
20517,PAILITAS,CESAR,8.938916143,-73.57247213,0.0,0.0,3,BAJA,0.093167701863354,0.024211860670194,0.9256380579297244,estable,SEVERA,0,2026-09-17,1
20570,PUEBLO BELLO,CESAR,10.41736874,-73.61450632,,,4,MODERADA,0.0681818181818181,0.1142857142857142,2.1662337662337663,sin_datos,NORMAL,1,2026-09-17,1
20614,RÍO DE ORO,CESAR,8.201070245,-73.48750127,0.0,0.0,2,ALTA,0.0976744186046511,0.1623860501590142,3.486329076883327,estable,NORMAL,2,2026-09-17,1
23001,MONTERÍA,CÓRDOBA,8.584698016,-75.95055079,,,1,BAJA,0.0502913878696309,0.0,,sin_datos,NORMAL,0,2026-09-17,1
23068,AYAPEL,CÓRDOBA,8.265768688,-75.04868436,0.16666666666666666,0.2,15,CRÍTICA,0.3064516129032258,0.2494850014412348,58.37949033724895,estable,NORMAL,3,2026-09-17,1
23079,BUENAVISTA,CÓRDOBA,8.191397953,-75.43382532,,,1,BAJA,0.0663716814159292,0.0,,sin_datos,MODERADA,0,2026-09-17,1
23162,CERETÉ,CÓRDOBA,8.895667051,-75.87842391,0.0,0.0,6,CRÍTICA,0.1485943775100401,0.1747872690152306,9.169936967116124,estable,NORMAL,3,2026-09-17,1
23168,CHIMÁ,CÓRDOBA,9.11024941,-75.65237351,0.0,0.0,1,MODERADA,0.0625,0.0823554641296576,1.3176874260745228,estable,MODERADA,1,2026-09-17,1
23182,CHINÚ,CÓRDOBA,9.053287104,-75.37387363,,,4,MODERADA,0.0802469135802469,0.1171473738936983,2.718795302449581,decreciente,MODERADA,1,2026-09-17,1
23350,LA APARTADA,CÓRDOBA,8.052218422,-75.28816022,0.0,0.0,5,CRÍTICA,0.1759259259259259,0.2142783200348623,11.52444703839673,creciente,ALTA,3,2026-09-17,1
23417,LORICA,CÓRDOBA,9.165034998,-75.90978124,0.0,0.0,4,ALTA,0.1626016260162601,0.0856665117643224,2.896343969174712,decreciente,MODERADA,2,2026-09-17,1
23555,PLANETA RICA,CÓRDOBA,8.181108488,-75.68923803,0.0,0.0,2,BAJA,0.0650069156293222,0.0242296918767506,0.3727248346146968,estable,ALTA,0,2026-09-17,1
23570,PUEBLO NUEVO,CÓRDOBA,8.481339568,-75.40516154,6.06,9.7,5,CRÍTICA,0.1169230769230769,0.1773628506593458,13.530251750298666,estable,NORMAL,3,2026-09-17,1
23574,PUERTO ESCONDIDO,CÓRDOBA,8.988667731,-76.19405912,0.0,0.0,2,ALTA,0.0919540229885057,0.1070888147975434,1.1645908609232851,estable,MODERADA,2,2026-09-17,1
23580,PUERTO LIBERTADOR,CÓRDOBA,7.711515736,-75.77123224,0.0,0.0,5,CRÍTICA,0.1833333333333333,0.3761124052598706,12.3114127321731,estable,MODERADA,3,2026-09-17,1
23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,9.330098329,-75.97623858,,,1,BAJA,0.0463320463320463,0.0,,sin_datos,MODERADA,0,2026-09-17,1
23678,SAN CARLOS,CÓRDOBA,8.706464263,-75.69251825,,,3,BAJA,0.0635538261997405,0.0283109318996415,0.8729204002389486,estable,ALTA,0,2026-09-17,1
23682,SAN JOSÉ DE URÉ,CÓRDOBA,7.753054395,-75.5672474,,,4,CRÍTICA,0.1428571428571428,0.196969696969697,1.6383655705587483,estable,SEVERA,3,2026-09-17,1
23807,TIERRALTA,CÓRDOBA,7.813896829,-76.16846678,0.0,0.0,1,MODERADA,0.0687285223367697,0.0956537154885849,1.3917615603589104,estable,MODERADA,1,2026-09-17,1
23855,VALENCIA,CÓRDOBA,8.219904128,-76.2213286,,,1,BAJA,0.060931899641577,0.0,,sin_datos,ALTA,0,2026-09-17,1
25035,ANAPOIMA,CUNDINAMARCA,4.559962881,-74.5256953,0.0,0.0,2,MODERADA,0.0614525139664804,0.0810362195304191,1.5542331335577824,estable,MODERADA,1,2026-09-17,0
25040,ANOLAIMA,CUNDINAMARCA,4.789313614,-74.46194256,0.0,0.0,5,MODERADA,0.0844155844155844,0.0727218196547544,2.068531759068569,estable,MODERADA,1,2026-09-17,0
25123,CACHIPAY,CUNDINAMARCA,4.723063341,-74.45919528,,,2,BAJA,0.0651162790697674,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25126,CAJICÁ,CUNDINAMARCA,4.930402779,-74.02985115,0.0,0.0,2,MODERADA,0.0835654596100278,0.11018216384116,2.957289277496737,estable,MODERADA,1,2026-09-17,0
25148,CAPARRAPÍ,CUNDINAMARCA,5.381501399,-74.52123595,,,2,BAJA,0.0535714285714285,0.0,,sin_datos,NORMAL,0,2026-09-17,1
25151,CÁQUEZA,CUNDINAMARCA,4.402259457,-73.94482435,0.7000000000000001,0.2,4,ALTA,0.0884353741496598,0.0902148083698185,2.099544631152141,estable,NORMAL,2,2026-09-17,1
25154,CARMEN DE CARUPA,CUNDINAMARCA,5.338856556,-73.92614817,0.0,0.0,2,MODERADA,0.0663615560640732,0.0605193451133384,1.2709062473801074,estable,ALTA,1,2026-09-17,1
25175,CHÍA,CUNDINAMARCA,4.857823671,-74.03809539,0.0,0.0,15,ALTA,0.0909090909090909,0.1109427609427609,22.3952693010128,estable,NORMAL,2,2026-09-17,0
25178,CHIPAQUE,CUNDINAMARCA,4.463746629,-74.04605246,0.36000000000000004,0.2,47,CRÍTICA,0.156084656084656,0.1801126471813599,17.482221170855638,creciente,NORMAL,3,2026-09-17,0
25181,CHOACHÍ,CUNDINAMARCA,4.578183896,-73.95290054,,,20,CRÍTICA,1.0,0.1776926477136306,6.996597642976512,creciente,NORMAL,3,2026-09-17,1
25183,CHOCONTÁ,CUNDINAMARCA,5.118419271,-73.68068583,,,1,BAJA,0.0521739130434782,0.0,,sin_datos,NORMAL,0,2026-09-17,1
25214,COTA,CUNDINAMARCA,4.76754674,-74.1415583,0.0,0.0,28,ALTA,0.1515151515151515,0.1201439269945339,22.21624953798126,estable,ALTA,2,2026-09-17,0
25224,CUCUNUBÁ,CUNDINAMARCA,5.230308105,-73.78001885,0.4000000000000001,0.2,4,ALTA,0.0849673202614379,0.2602463517429684,6.897690135258945,estable,NORMAL,2,2026-09-17,1
25245,EL COLEGIO,CUNDINAMARCA,4.556947085,-74.42658478,,,3,BAJA,0.0533333333333333,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25258,EL PEÑÓN,CUNDINAMARCA,5.261728244,-74.30830564,,,2,MODERADA,0.0666666666666666,0.1390751572203185,2.2715609012652025,estable,NORMAL,1,2026-09-17,1
25260,EL ROSAL,CUNDINAMARCA,4.879723016,-74.23802273,0.0,0.0,2,MODERADA,0.083743842364532,0.0916386271500439,1.924411170150923,estable,MODERADA,1,2026-09-17,0
25269,FACATATIVÁ,CUNDINAMARCA,4.834052334,-74.3380229,0.0,0.0,2,BAJA,0.0588235294117647,0.0490483847356217,0.953452747177818,estable,MODERADA,0,2026-09-17,0
25281,FOSCA,CUNDINAMARCA,4.316280072,-73.95286784,0.8999999999999999,0.3,4,ALTA,0.0783132530120482,0.0731684711788661,1.8731128621789743,estable,NORMAL,2,2026-09-17,0
25286,FUNZA,CUNDINAMARCA,4.743996711,-74.19865992,0.0,0.0,3,ALTA,0.2115384615384615,0.1641941048923516,5.184972878588597,decreciente,NORMAL,2,2026-09-17,0
25288,FÚQUENE,CUNDINAMARCA,5.416288902,-73.77059829,,,1,BAJA,0.0543565147881694,0.0,,sin_datos,NORMAL,0,2026-09-17,1
25290,FUSAGASUGÁ,CUNDINAMARCA,4.323534028,-74.38859114,,,1,BAJA,0.0553359683794466,0.0,,sin_datos,MODERADA,0,2026-09-17,0
25307,GIRARDOT,CUNDINAMARCA,4.338154518,-74.81143922,,,7,CRÍTICA,0.1287128712871287,0.0891772537710665,1.9021961673031729,estable,MODERADA,3,2026-09-17,1
25320,GUADUAS,CUNDINAMARCA,5.173554764,-74.64014651,,,2,BAJA,0.0788177339901477,0.0573768097111264,1.0471267772280572,estable,MODERADA,0,2026-09-17,1
25322,GUASCA,CUNDINAMARCA,4.801276832,-73.84643485,1.0625,0.5,8,CRÍTICA,0.28125,0.2031164187801905,4.695406185540198,creciente,NORMAL,3,2026-09-17,1
25324,GUATAQUÍ,CUNDINAMARCA,4.516381655,-74.78257788,0.0,0.0,3,MODERADA,0.0542168674698795,0.0677485547109203,1.7275881451284676,estable,SEVERA,1,2026-09-17,1
25335,GUAYABETAL,CUNDINAMARCA,4.231875945,-73.83543981,1.6,0.5,7,ALTA,0.0975609756097561,0.132351058902783,16.500508140357972,creciente,MODERADA,2,2026-09-17,1
25372,JUNÍN,CUNDINAMARCA,4.705170789,-73.69247873,1.5,0.3,3,ALTA,0.1227272727272727,0.0095866188769414,0.2384671445639187,estable,NORMAL,2,2026-09-17,1
25377,LA CALERA,CUNDINAMARCA,4.700785443,-73.92939921,1.2000000000000002,0.2,20,CRÍTICA,0.1623036649214659,0.1776926477136306,24.38727622059405,estable,MODERADA,3,2026-09-17,1
25386,LA MESA,CUNDINAMARCA,4.650773167,-74.47321717,,,2,BAJA,0.0618556701030927,0.0593202764976958,1.0474265964450296,estable,NORMAL,0,2026-09-17,0
25394,LA PALMA,CUNDINAMARCA,5.333400646,-74.40807863,,,1,BAJA,0.0543478260869565,0.0,,sin_datos,ALTA,0,2026-09-17,0
25407,LENGUAZAQUE,CUNDINAMARCA,5.303637171,-73.68153228,,,1,BAJA,0.0516211604095563,0.0,,sin_datos,MODERADA,0,2026-09-17,0
25438,MEDINA,CUNDINAMARCA,4.484437919,-73.40598487,0.0,0.0,4,ALTA,0.1233766233766233,0.0642782508728568,2.0823544679273267,decreciente,SEVERA,2,2026-09-17,1
25473,MOSQUERA,CUNDINAMARCA,4.672714223,-74.23573194,0.0,0.0,21,ALTA,0.4,0.2297409592531631,14.102560421848017,estable,MODERADA,2,2026-09-17,0
25483,NARIÑO,CUNDINAMARCA,4.407952015,-74.80565317,0.0,0.0,2,MODERADA,0.0957446808510638,0.0638503760792414,1.2842286950699815,estable,MODERADA,1,2026-09-17,0
25486,NEMOCÓN,CUNDINAMARCA,5.093705358,-73.88380238,0.0,0.0,5,MODERADA,0.0761421319796954,0.2206580844176755,28.68555097429782,creciente,MODERADA,1,2026-09-17,1
25489,NIMAIMA,CUNDINAMARCA,5.121445325,-74.39737048,0.0,0.0,3,ALTA,0.1103448275862069,0.0391465557543808,0.8469891154129678,estable,ALTA,2,2026-09-17,1
25506,VENECIA,CUNDINAMARCA,4.063342074,-74.45259796,0.10000000000000002,0.1,6,CRÍTICA,0.176056338028169,0.1857468731072251,4.227124584584852,estable,MODERADA,3,2026-09-17,0
25513,PACHO,CUNDINAMARCA,5.168367634,-74.16336544,0.0,0.0,5,MODERADA,0.0742857142857142,0.0889258839098939,2.069547843721168,estable,SEVERA,1,2026-09-17,1
25524,PANDI,CUNDINAMARCA,4.180497268,-74.4711213,0.0,0.0,3,BAJA,0.0769230769230769,0.0477584989681763,0.7641359834908221,estable,MODERADA,0,2026-09-17,0
25530,PARATEBUENO,CUNDINAMARCA,4.368158959,-73.2416614,,,1,BAJA,0.0670391061452514,0.0,,sin_datos,MODERADA,0,2026-09-17,1
25535,PASCA,CUNDINAMARCA,4.293733611,-74.27396924,0.0,0.0,4,MODERADA,0.0909090909090909,0.1718058828163192,3.4780215301840234,estable,NORMAL,1,2026-09-17,0
25572,PUERTO SALGAR,CUNDINAMARCA,5.619752748,-74.5801923,,,2,MODERADA,0.0693069306930693,0.027045924042587,1.210305100905768,decreciente,ALTA,1,2026-09-17,1
25592,QUEBRADANEGRA,CUNDINAMARCA,5.09998103,-74.4945107,0.0,0.0,3,CRÍTICA,0.1893939393939394,0.1341486548358918,2.958257315495657,estable,SEVERA,3,2026-09-17,1
25594,QUETAME,CUNDINAMARCA,4.334589044,-73.85264561,,,3,ALTA,1.0,1.0,1.0,insuficiente,MODERADA,2,2026-09-17,1
25599,APULO,CUNDINAMARCA,4.537711619,-74.59124656,,,1,BAJA,0.0543478260869565,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25612,RICAURTE,CUNDINAMARCA,4.307363489,-74.72943403,,,1,BAJA,0.0560165975103734,0.0,,sin_datos,ALTA,0,2026-09-17,1
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,4.599741357,-74.34490342,,,1,MODERADA,0.032849020846494,0.1472834171554972,4.4836471030221565,estable,MODERADA,1,2026-09-17,0
25653,SAN CAYETANO,CUNDINAMARCA,5.314600423,-74.07232077,0.0,0.0,3,ALTA,0.1217948717948717,0.0996420894641139,2.08326842538555,estable,MODERADA,2,2026-09-17,0
25718,SASAIMA,CUNDINAMARCA,4.946805263,-74.41230921,,,1,BAJA,0.0533769063180827,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25740,SIBATÉ,CUNDINAMARCA,4.465970004,-74.26328963,0.30000000000000004,0.1,1,ALTA,0.0142857142857142,0.153353497856186,10.734744849933024,creciente,MODERADA,2,2026-09-17,0
25743,SILVANIA,CUNDINAMARCA,4.436967141,-74.37050903,0.0,0.0,5,ALTA,0.5,0.1639560439560439,2.8629247675401523,decreciente,SEVERA,2,2026-09-17,0
25745,SIMIJACA,CUNDINAMARCA,5.509773128,-73.84519164,,,1,MODERADA,0.0685714285714285,0.0961379937925075,1.402012409474069,estable,MODERADA,1,2026-09-17,0
25754,SOACHA,CUNDINAMARCA,4.581866267,-74.24029696,,,34,CRÍTICA,0.2137203166226912,0.2297409592531631,11.897139536159742,estable,MODERADA,3,2026-09-17,0
25769,SUBACHOQUE,CUNDINAMARCA,4.970358034,-74.15689923,,,2,BAJA,0.0543307086614173,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25772,SUESCA,CUNDINAMARCA,5.122728461,-73.82427313,0.8000000000000002,0.2,3,CRÍTICA,0.2634146341463415,0.2602463517429684,1.0076204900817496,estable,NORMAL,3,2026-09-17,1
25781,SUTATAUSA,CUNDINAMARCA,5.242909347,-73.85540343,,,1,BAJA,0.0515933232169954,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25793,TAUSA,CUNDINAMARCA,5.170527212,-73.95819594,,,2,MODERADA,0.0710382513661202,0.1178466097820936,2.31316059772281,estable,NORMAL,1,2026-09-17,1
25797,TENA,CUNDINAMARCA,4.666608192,-74.36764956,0.0,0.0,2,BAJA,0.0591471801925722,0.0400749112247395,0.9404245834072212,estable,NORMAL,0,2026-09-17,0
25807,TIBIRITA,CUNDINAMARCA,5.084102682,-73.51362546,,,1,BAJA,0.0425824175824175,0.0,,sin_datos,MODERADA,0,2026-09-17,1
25817,TOCANCIPÁ,CUNDINAMARCA,4.968852913,-73.92887021,,,1,BAJA,0.0538922155688622,0.0,,sin_datos,NORMAL,0,2026-09-17,0
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.316080652,-73.82010566,0.0,0.0,3,ALTA,0.0869565217391304,0.125625087278313,2.52872831933971,estable,NORMAL,2,2026-09-17,1
25845,UNE,CUNDINAMARCA,4.244611163,-74.11187304,1.0,0.1,2,CRÍTICA,0.1428571428571428,0.113122070581748,1.357464846980976,estable,MODERADA,3,2026-09-17,0
25867,VIANÍ,CUNDINAMARCA,4.914040619,-74.54936655,,,1,BAJA,0.0535168195718654,0.0,,sin_datos,MODERADA,0,2026-09-17,0
25873,VILLAPINZÓN,CUNDINAMARCA,5.227298709,-73.57725921,,,2,ALTA,0.2962962962962963,0.2340038993264799,5.049349962681935,decreciente,NORMAL,2,2026-09-17,0
25875,VILLETA,CUNDINAMARCA,5.011670402,-74.48764746,0.0,0.0,8,CRÍTICA,0.3373493975903614,0.2792796881885768,7.516498784979641,estable,MODERADA,3,2026-09-17,0
25885,YACOPÍ,CUNDINAMARCA,5.591910157,-74.36480865,0.0,0.0,2,BAJA,0.0625,0.0537501477017606,1.0000027479397322,estable,MODERADA,0,2026-09-17,1
25899,ZIPAQUIRÁ,CUNDINAMARCA,5.06631685,-74.04960323,,,2,ALTA,0.1142857142857142,0.0979658334497044,2.0336355771283467,estable,NORMAL,2,2026-09-17,1
27001,QUIBDÓ,CHOCÓ,5.7543229,-76.65015147,0.0,0.0,5,ALTA,0.3,0.0930086192182966,1.3951292882744497,decreciente,MODERADA,2,2026-09-17,1
27006,ACANDÍ,CHOCÓ,8.383938499,-77.26560256,,,1,BAJA,0.0500510725229826,0.0,,sin_datos,ALTA,0,2026-09-17,1
27025,ALTO BAUDÓ,CHOCÓ,5.636740989,-77.0842154,,,2,ALTA,0.0939597315436241,0.112612220977155,2.677355553731861,estable,LEVE,2,2026-09-17,1
27050,ATRATO,CHOCÓ,5.525825084,-76.65064357,4.46,6.1,8,CRÍTICA,0.2537313432835821,0.1499626916293583,2.7371205693815988,estable,NORMAL,3,2026-09-17,1
27075,BAHÍA SOLANO,CHOCÓ,6.162762775,-77.41653534,,,3,BAJA,0.0582010582010582,0.0,,sin_datos,ALTA,0,2026-09-17,1
27150,CARMEN DEL DARIÉN,CHOCÓ,7.033646541,-76.97423016,,,2,BAJA,0.0706521739130434,0.0423363822557371,0.5992226411581251,sin_datos,NORMAL,0,2026-09-17,1
27160,CÉRTEGUI,CHOCÓ,5.389828229,-76.52264237,12.325,6.1,5,CRÍTICA,0.358974358974359,0.4923940076689437,12.046476652737878,decreciente,MODERADA,3,2026-09-17,1
27205,CONDOTO,CHOCÓ,5.070586101,-76.50701751,231.86666666666667,27.4,3,CRÍTICA,0.119298245614035,0.316581144694944,14.721023228314891,estable,NORMAL,3,2026-09-17,1
27245,EL CARMEN DE ATRATO,CHOCÓ,5.810938364,-76.19189442,0.0,0.0,3,BAJA,0.0766283524904214,0.0014992503748125,0.5337331334332833,estable,MODERADA,0,2026-09-17,1
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,4.272940191,-76.98785828,0.0,0.0,4,ALTA,0.0769230769230769,0.1144864128447077,2.1645919451801725,estable,NORMAL,2,2026-09-17,1
27361,ISTMINA,CHOCÓ,4.586818665,-77.00090737,,,2,ALTA,0.6,0.0,,sin_datos,NORMAL,2,2026-09-17,1
